2920729135839	0.00
1241126311939	0.00
1171120352964	0.00
1931002121498	0.00
2481012661320	0.00
2701020384730	0.00
1700228831332	0.00
1280814450855	0.00
2280326649325	0.00
1691109565706	0.00
1180508117403	0.00
2790615915048	0.00
1290501819810	0.00
1411128601415	0.00
1640413696699	0.00
1100906561935	0.00
2540215575452	0.00
2631009779750	0.00
1770731844186	0.00
1040902840242	0.00
2361230172013	0.00
2421215295673	0.00
1410226488011	0.00
1740218440067	0.00
2261208716267	0.00
2470919941910	0.00
2870116851587	0.00
1750828807256	0.00
1850330400585	0.00
1380927260752	0.00
1350412508916	0.00
1161129395460	0.00
2760706850619	0.00
1340430402587	0.00
1141028183668	0.00
1281025157467	0.00
2080908291413	0.00
2710102563788	0.00
1840103759605	0.00
1680723557874	0.00
2280308237303	0.00
2570628228740	0.00
1100707643400	0.00
1110709828376	0.00
1420215910378	0.00
2441115688180	0.00
2400721700369	0.00
1940605379899	0.00
1050824154993	0.00
2070522531474	0.00
1470514930656	0.00
2690401978814	0.00
1470602452274	0.00
1601223737827	0.00
2890813357755	0.00
1930912562341	0.00
2310421243119	0.00
1000312695529	0.00
1350619820516	0.00
1140822563796	0.00
1801017930158	0.00
1630726721066	0.00
2330507150817	0.00
1360215146831	0.00
2271127782930	0.00
1650113445832	0.00
2390518772533	0.00
2631118214682	0.00
1610801151646	0.00
1930802157646	0.00
1230106276250	0.00
1020701262855	0.00
2160421832701	0.00
2761110502779	0.00
1401122260316	0.00
1120607523093	0.00
1730424752178	0.00
1311107118974	0.00
1021011982937	0.00
1660426169473	0.00
2540812618956	0.00
1790418985130	0.00
2620308641957	0.00
1780928210497	0.00
2820424232158	0.00
1560604974035	0.00
1151107237234	0.00
2000907423561	0.00
2940402220572	0.00
1100528650734	0.00
2470913936855	0.00
2180120926092	0.00
1621218421211	0.00
1090626730190	0.00
2720828563557	0.00
1101109591358	0.00
2301222947119	0.00
1240829326631	0.00
1831118317426	0.00
1180510765236	0.00
1130522713290	0.00
2160203198670	0.00
2561123153394	0.00
2670208344001	0.00
1170614137378	0.00
2691002737046	0.00
2870513878647	0.00
2480615653081	0.00
2960729900395	0.00
1540723511668	0.00
1390202472152	0.00
1960102221425	0.00
2631204945720	0.00
2090222381403	0.00
1020810389478	0.00
1380704403997	0.00
2730104289053	0.00
2040308696190	0.00
1480101401793	0.00
1760125134556	0.00
1820224145217	0.00
2610207294865	0.00
2831122461216	0.00
2770912529973	0.00
2950529928679	0.00
2220716209536	0.00
1520801735165	0.00
2710419181372	0.00
1641228849069	0.00
2611116729475	0.00
2910226570074	0.00
1510123367447	0.00
2811126126471	0.00
2740521955556	0.00
2820820410417	0.00
1580903135675	0.00
2831121766872	0.00
2690412193161	0.00
2570110321561	0.00
1260904266269	0.00
2651017750062	0.00
1520505615350	0.00
2520418893724	0.00
2710518529540	0.00
1461022254613	0.00
1150728780056	0.00
1170121451063	0.00
1340528666238	0.00
2220106200957	0.00
1110221803556	0.00
1740428550725	0.00
1120505562486	0.00
2950926618411	0.00
2560719644415	0.00
2680108758476	0.00
2050816472909	0.00
1400529425635	0.00
2980828647053	0.00
2410909905453	0.00
2820618702186	0.00
1260605776104	0.00
2060827476017	0.00
1170720630959	0.00
1620709317459	0.00
1251223357031	0.00
1071221217626	0.00
2270925358099	0.00
1540121102740	0.00
2181012275256	0.00
2530513890261	0.00
2210619369145	0.00
2780818269135	0.00
1601127452889	0.00
2920321447892	0.00
1820312484665	0.00
2610501491320	0.00
1090628125276	0.00
2001226410764	0.00
2450530530085	0.00
1200330336482	0.00
2390429101142	0.00
